city,comments,name,prices,quality_price,rating,services,stars,id,rank
Loreto,384,Hotel Oasis,2534 # 3168 # 2725 # 3407 # 2725 # 3407 # 2917 # 3646 # 3506 # 4383 # 3506 # 4383 # 2725 # 3407 # 2725 # 3407,8.0,8.4,Abierta todo el año # Horario de apertura # Para todas las edades # Valla alrededor de la piscina # Toallas de playa/piscina # Tumbonas/sillas de playa # Bar en la piscina # Sombrillas # Piscina climatizada # Piscina de agua salada # Zona poco profunda # Masaje corporal completoDe pago # Masaje de espaldaDe pago # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Baño público # MasajesDe pago # Papel higiénico # Toallas # Toallas / sábanas (por un suplemento) # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Ducha # Armario # Vestidor # Zona de pícnic # Mobiliario exterior # Situado frente a la playa # Terraza / solárium # Zona privada de playa # Terraza # Jardín # Hervidor eléctrico # Enchufe cerca de la cama # Perchero # Eventos deportivos en directo (emisión) # Happy hourDe pago # Cenas temáticasDe pago # Playa # SnorkelDe pago # SubmarinismoDe pago # SenderismoFuera del alojamientoDe pago # Dardos # Karaoke # Billar # PescaDe pago # Escritorio # TV de pantalla plana # Canales por cable # Teléfono # TV # FrutaDe pago # Vino / champánDe pago # Menús para dietas especiales (bajo petición) # Snack-bar # Desayuno en la habitación # Bar # Restaurante # Tetera / cafetera # Parking adaptado para personas de movilidad reducida # Parking en la calle # Parking vigilado # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Guardaequipaje # Información turística # Cambio de moneda # Recepción 24 horas # Protector de enchufes para niños # Servicio de limpieza diario # Plancha para pantalones # Servicio de planchado # Servicio de lavanderíaDe pago # Fax / fotocopiadora # Centro de negociosDe pago # Salas de reuniones / banquetesDe pago # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Seguridad 24 horas # Caja fuerte # Boles para mascotas # Traslado aeropuerto (de pago) # Zona de fumadores # Aire acondicionado # Prohibido fumar en todo el alojamiento # Mosquitera # Servicio de despertador # Calefacción # Suelo de baldosa / mármol # Almuerzos para llevar # Ventilador # Habitaciones familiares # Adaptado personas de movilidad reducida # Equipo de planchado # Habitaciones sin humo # Plancha para ropa # Servicio de despertador / alarma # Servicio de habitaciones # Lavamanos más bajo # WC elevado # WC con barras de apoyo # Adaptado para sillas de ruedas # Inglés # Español,4,235,7
Loreto,44,Villa del Palmar at the Islands of Loreto,4974 # 7671 # 5505 # 9487 # 4972 # 6387 # 5962 # 8659 # 6481 # 10475 # 5960 # 7375 # 7460 # 10158 # 7979 # 11974 # 8498 # 13789 # 8873 # 8449 # 11146 # 8967 # 12962 # 9486 # 14777 # 8447 # 9861 # 11199 # 13896 # 11199 # 15181 # 11200 # 16465 # 11718 # 18281 # 12236 # 19850 # 11198 # 12612 # 21788 # 24485 # 25770 # 27054 # 28339 # 21789 # 29624 # 22307 # 31439 # 22825 # 33255 # 23201 # 31402 # 32687 # 33971 # 35256 # 28705 # 36541 # 29224 # 38356 # 29742 # 40172 # 28705 # 30118 # 36412 # 39109 # 40394 # 41678 # 42963 # 36412 # 44248 # 36931 # 46063 # 37449 # 47879 # 37825,7.0,7.9,Abierta todo el año # Toallas de playa/piscina # Tumbonas/sillas de playa # Bar en la piscina # Piscina climatizada # Piscina con vistas # Zona poco profunda # Taquillas en el gimnasio / spa # Entrenador personal # Clases de fitness # Clases de yoga # Gimnasio # Masaje corporal completoDe pago # Masaje de manosDe pago # Masaje de cabezaDe pago # Masaje en parejaDe pago # Masaje de piesDe pago # Masaje de cuelloDe pago # Masaje de espaldaDe pago # Paquetes de spa / bienestar # Zona de spa / relajación # Baño de vapor # Instalaciones de spa # Envoltura corporal # Exfoliación corporal # Tratamientos corporales # Peinado # Corte de pelo # Pedicura # Manicura # Servicios de maquillaje # Servicios de depilación # Tratamientos faciales # Servicios de belleza # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Bañera de hidromasaje / jacuzziDe pago # MasajesDe pago # Spa y centro de bienestarDe pago # Gimnasio # SaunaDe pago # Papel higiénico # Toallas # Toallas / sábanas (por un suplemento) # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Secador de pelo # Ducha # Ropa de cama # Armario # Reloj despertador # Vistas a un lugar de interés # Chimenea exterior # Zona de pícnic # Mobiliario exterior # Muebles de exterior # Terraza / solárium # Zona privada de playa # Patio # Balcón # Terraza # Jardín # Productos de limpieza # Tostadora # Horno # Utensilios de cocina # Cocina # Microondas # Nevera # Zona de cocina # Enchufe cerca de la cama # Tendedero # Perchero # Bingo # Aeróbic # Eventos deportivos en directo (emisión) # Clases de cocinaDe pago # Happy hourDe pago # Cenas temáticasDe pago # Tours en biciDe pago # Tours a pie # Playa # Equipamiento de tenisDe pago # Entretenimiento nocturno # Club infantil # Instalaciones para deportes acuáticos en el alojamientoDe pago # Discoteca / DJ # Personal de animación # MinigolfDe pago # SnorkelDe pago # SubmarinismoDe pago # Ciclismo # SenderismoDe pago # PiragüismoDe pago # Dardos # Ping pong # Billar # Zona de juegos para niños # Sala de juegos # PescaDe pago # Campo de golf (a menos de 3 km)De pago # Zona de estar # Escritorio # TV de pantalla plana # Canales vía satélite # Radio # Teléfono # TV # Canales de pago # Cafetería en el alojamiento # FrutaDe pago # Vino / champánDe pago # Menú para niños # Menús para dietas especiales (bajo petición) # Snack-bar # Desayuno en la habitación # Bar # Restaurante # Minibar # Tetera / cafetera # Parking en un garaje # Parking vigilado # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Taquillas # Registro de entrada / salida privado # Servicio de conserjería # Cajero automático en el hotel # Guardaequipaje # Información turística # Cambio de moneda # Registro de entrada y salida exprés # Recepción 24 horas # Barandillas protectoras para bebés # Equipamiento de juegos para exterior # Zona de juegos interior # Juegos de mesa / puzles # Protector de enchufes para niños # Canguro / servicios para niñosDe pago # Servicio de limpieza diario # Plancha para pantalonesDe pago # Servicio de planchadoDe pago # Servicio de limpieza en secoDe pago # Servicio de lavanderíaDe pago # Fax / fotocopiadoraDe pago # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Alarma de seguridad # Seguridad 24 horas # Boles para mascotas # Cesta para mascotas # Servicio de entrega de comestiblesDe pago # Supermercado pequeño en el alojamiento # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Zona de fumadores # Aire acondicionado # Prohibido fumar en todo el alojamiento # Mosquitera # Servicio de despertador # Calefacción # Suelo de baldosa / mármol # Insonorización # Entrada privada # Alquiler de coches # Caja fuerte para ordenador portátil # Almuerzos para llevar # Habitaciones comunicadas disponibles # Ascensor # Ventilador # Habitaciones familiares # Equipo de planchado # Habitaciones sin humo # Plancha para ropa # Servicio de despertador / alarma # Caja fuerte # Acceso a pisos superiores solo mediante escaleras # Acceso a pisos superiores en ascensor # Inglés # Español,5,236,8
Loreto,670,Loreto Bay Golf Resort & Spa at Baja,1940 # 2317 # 2361 # 2911 # 2782 # 3505 # 1940 # 2317 # 2135 # 2156 # 4269 # 5821 # 6015,7.5,7.8,Abierta todo el año # Para todas las edades # Silla de masajes # Masaje corporal completoDe pago # Masaje de cuelloDe pago # Masaje de espaldaDe pago # Paquetes de spa / bienestar # Zona de spa / relajación # Instalaciones de spa # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # MasajesDe pago # Spa y centro de bienestarDe pago # Papel higiénico # Toallas # Baño privado # WC # Secador de pelo # Ducha # Ropa de cama # Vistas al mar # Situado frente a la playa # Zona privada de playa # Terraza # Jardín # Enchufe cerca de la cama # Eventos deportivos en directo (emisión) # Playa # Equipamiento de tenis # Instalaciones para deportes acuáticos en el alojamientoDe pago # Snorkel # Ciclismo # Billar # Campo de golf (a menos de 3 km)De pago # Pista de tenisFuera del alojamiento # Escritorio # TV de pantalla plana # Canales por cable # Canales vía satélite # Teléfono # TV # Canales de pago # Snack-bar # Desayuno en la habitación # Bar # Restaurante # Parking adaptado para personas de movilidad reducida # Parking en un garaje # Parking vigilado # Servicio de traslado al aeropuertoDe pago # Proporciona factura # Guardaequipaje # Información turística # Recepción 24 horas # Servicio de limpieza diario # Servicio de lavanderíaDe pago # Salas de reuniones / banquetesDe pago # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Alarma de seguridad # Seguridad 24 horas # Caja fuerte # Traslado aeropuerto (de pago) # Zona de fumadores # Aire acondicionado # Servicio de despertador # Alquiler de coches # Ascensor # Adaptado personas de movilidad reducida # Equipo de planchado # Habitaciones sin humo # Plancha para ropa # WC con barras de apoyo # Adaptado para sillas de ruedas # Acceso a pisos superiores en ascensor # Inglés # Español,5,237,9
Loreto,254,Hotel 1697 Loreto,2330 # 2330 # 2330 # 2511 # 2810 # 3109 # 3315 # 3614 # 3913 # 3717,8.8,8.9,Mobiliario exterior # Balcón # Terraza # Jardín # Música / espectáculos en directoDe pago # Happy hourDe pago # Tours en biciDe pago # Tours a pieDe pago # SnorkelFuera del alojamientoDe pago # SubmarinismoFuera del alojamientoDe pago # SenderismoFuera del alojamientoDe pago # PescaFuera del alojamientoDe pago # FrutaDe pago # Vino / champánDe pago # Bar # Restaurante # Servicio de entrega de comestiblesDe pago # Servicio de limpieza diario # Servicio de conserjería # Almuerzos para llevar # Servicio de lavanderíaDe pago # Extintores # Detectores de humo # Solo para adultos # Aire acondicionado # Prohibido fumar en todo el alojamiento # Habitaciones sin humo # Inglés # Español,0,238,10
Loreto,103,Posada de las Flores Loreto,2492 # 3927,8.1,8.2,Abierta todo el año # Toallas de playa/piscina # Tumbonas/sillas de playa # Piscina con vistas # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Secador de pelo # Ducha # Armario # Zona de pícnic # Mobiliario exterior # Zona de comedor exterior # Muebles de exterior # Terraza / solárium # Terraza # Enchufe cerca de la cama # Tour o clase sobre cultura localDe pago # Tours en biciDe pago # Tours a pieDe pago # SnorkelDe pago # SenderismoFuera del alojamientoDe pago # PescaDe pago # Campo de golf (a menos de 3 km)De pago # Zona de estar # Escritorio # Canales por cable # Teléfono # TV # Vino / champánDe pago # Minibar # Parking en la calle # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Registro de entrada / salida privado # Servicio de conserjería # Guardaequipaje # Información turística # Servicio de limpieza diario # Plancha para pantalones # Servicio de planchadoDe pago # Servicio de limpieza en seco # Servicio de lavanderíaDe pago # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Alarma de seguridad # Seguridad 24 horas # Caja fuerte # Solo para adultos # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Aire acondicionado # Prohibido fumar en todo el alojamiento # Habitaciones hipoalergénicas # Suelo de baldosa / mármol # Alquiler de coches # Habitaciones sin humo # Acceso a pisos superiores solo mediante escaleras # Inglés # Español # Italiano,4,239,11
Loreto,133,Hacienda Suites Loreto,1835 # 2050 # 2266 # 2041 # 2257 # 2472,8.0,8.3,Abierta todo el año # Para todas las edades # Sombrillas # Tumbonas/sillas de playa # Baño al aire libre # MasajesDe pago # Papel higiénico # Toallas # Bañera o ducha # Baño privado # Artículos de aseo gratis # Armario # Mobiliario exterior # Muebles de exterior # Terraza # Jardín # Enchufe cerca de la cama # Perchero # Escritorio # Canales vía satélite # Teléfono # TV # Bar # Restaurante # Parking en un garaje # Servicio de limpieza diario # Servicio de traslado (de pago) # Información turística # Servicio de lavanderíaDe pago # Recepción 24 horas # Salas de reuniones / banquetesDe pago # Aire acondicionado # Suelo de baldosa / mármol # Plancha para ropa # Español,3,240,12
Loreto,149,Bugambilias Suites,1514 # 1514 # 2323 # 2482 # 2640,9.6,9.7,Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Secador de pelo # Ducha # Ropa de cama # Armario # Reloj despertador # Mobiliario exterior # Terraza / solárium # Patio # Terraza # Productos de limpieza # Tostadora # Utensilios de cocina # Cocina # Microondas # Zona de cocina # Enchufe cerca de la cama # SnorkelFuera del alojamientoDe pago # PescaFuera del alojamientoDe pago # Zona de comedor # Escritorio # TV de pantalla plana # Canales por cable # Canales vía satélite # Radio # TV # Tetera / cafetera # Parking adaptado para personas de movilidad reducida # Servicio de limpieza diario # Registro de entrada / salida privado # Guardaequipaje # Información turística # Registro de entrada y salida exprés # Servicio de planchadoDe pago # Servicio de lavanderíaDe pago # Proporciona factura # Juegos de mesa / puzles # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Caja fuerte # Zona de fumadores # Aire acondicionado # Mosquitera # Suelo de baldosa / mármol # Entrada privada # Ventilador # Habitaciones familiares # Equipo de planchado # Habitaciones sin humo # Plancha para ropa # Acceso a pisos superiores solo mediante escaleras # Inglés # Español,0,241,13
Loreto,32,Casa Lobo,598 # 628 # 697 # 926 # 1046,7.3,7.1,Papel higiénico # Toallas # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Entrada privada # TV de pantalla plana # TV # Parking adaptado para personas de movilidad reducida # Parking en la calle # Parking vigilado # Registro de entrada y salida exprés # Toda la unidad en la planta baja # Apartamento privado en edificio # Aire acondicionado # Prohibido fumar en todo el alojamiento # Habitaciones sin humo # Inglés # Español,3,242,14
Loreto,15,Villa Puerta Azul at La Casa de Frida,1827 # 1843 # 2076 # 2092 # 2325 # 2341 # 2574 # 2590 # 1578 # 1594,9.3,8.9,Mesa de comedor # Productos de limpieza # Tostadora # Fogones # Utensilios de cocina # Cocina # Microondas # Nevera # Ropa de cama # Papel higiénico # Toallas # Baño privado # WC # Secador de pelo # Sofá # Escritorio # TV de pantalla plana # Enchufe cerca de la cama # Sofá cama # Cama plegable # Perchero # Entrada privada # Plancha para ropa # Toda la unidad en la planta baja # Jardín # Tetera / cafetera # Aire acondicionado # Prohibido fumar en todo el alojamiento # Inglés # Español,3,243,15
Loreto,17,La chocita,1419 # 1632 # 1703,8.7,8.8,Mesa de comedor # Productos de limpieza # Tostadora # Fogones # Horno # Secadora de ropa # Utensilios de cocina # Cocina # Lavadora # Microondas # Nevera # Ropa de cama # Armario # Papel higiénico # Toallas # WC # Ducha # Zona de comedor # Sofá # Zona de estar # TV de pantalla plana # TV # Sofá cama # Perchero # Suelo de baldosa / mármol # Entrada privada # Ventilador # Plancha para ropa # Caja fuerte # Toda la unidad en la planta baja # Muebles de exterior # Patio # Jardín # Tetera / cafetera # Vistas al jardín # Apartamento privado en edificio # Independiente # Barandillas de seguridad para bebés # Aire acondicionado # Prohibido fumar en todo el alojamiento # Habitaciones sin humo # Inglés # Español,0,245,17
